step,x1_real,x2_real,u_real,x1_ref
428,-1.3196028,-2.00297,-1.4576349,-2.0
429,-1.34281,-1.8593645,-1.4070963,-2.0
430,-1.2256379,-1.981088,-1.3637222,-2.0
431,-1.2106975,-1.9486105,-1.4014397,-2.0
432,-1.3618636,-1.8890343,-1.5406275,-2.0
433,-1.4322761,-2.1857767,-1.5592525,-2.0
434,-1.4336141,-2.2035077,-1.588287,-2.0
435,-1.4269853,-2.0699642,-1.5904441,-2.0
436,-1.4893427,-2.1978874,-1.7825859,-2.0
437,-1.5609763,-2.4213758,-1.8263607,-2.0
438,-1.5641712,-2.4742503,-1.9659901,-2.0
439,-1.7387775,-2.432222,-1.6871669,-2.0
440,-1.5399588,-2.4919124,0.17674476,0.0
441,-0.650862,-0.5895131,0.14226924,0.0
442,-0.20869915,0.10078858,0.052012093,0.0
443,-0.017565414,-0.15332672,-0.0037094003,0.0
444,0.011280217,0.05147478,0.009631757,0.0
445,-0.062310237,-0.15977868,-0.0065119453,0.0
446,-0.03867731,-0.083501734,-0.0062352736,0.0
447,-0.04772052,-0.21033482,-0.00038734428,0.0
448,-0.0010906463,-0.10536656,-0.005964606,0.0
449,-0.10454167,0.043334607,-0.02345642,0.0
450,-0.047510132,-0.15436147,-0.00665946,0.0
451,-0.0782006,-0.11276924,-0.00944262,0.0
452,-0.053359643,-0.08532154,0.011554041,0.0
453,-0.09363498,-0.07032375,-0.008144704,0.0
454,-0.14201409,0.06387077,-0.00766682,0.0
455,-0.032031015,0.04122883,-0.013574788,0.0
456,0.039232958,-0.045544118,-0.02438357,0.0
457,-0.11595516,0.07697469,0.010471496,0.0
458,-0.028092982,-0.03455561,-0.0062853456,0.0
459,-0.05765839,0.0658864,-0.010771312,0.0
460,-0.051823497,-0.04745269,-0.003678565,0.0
461,-0.09082937,-0.13629086,0.0022956477,0.0
462,-0.013142813,0.049320195,-0.016064798,0.0
463,-0.008239053,-0.12014986,0.022216571,0.0
464,0.037745994,-0.006481993,-0.025400776,0.0
465,-0.011524784,0.13955104,0.03654276,0.0
466,0.06710788,-0.061075985,0.009001262,0.0
467,0.002016212,0.14128764,0.00020695757,0.0
468,0.0379367,-0.021760656,0.1322787,0.0
469,0.07366545,0.18631859,0.29258788,0.0
470,0.19781955,0.43160346,0.79229414,2.0
471,0.511753,0.9427412,0.72132444,2.0
472,0.65182865,1.0034959,0.72790444,2.0
473,0.6351822,1.1223568,0.7064817,2.0
474,0.6561716,0.81407535,0.7316064,2.0
475,0.67237145,0.94268113,0.6966671,2.0
476,0.6152617,0.87833595,0.68760294,2.0
477,0.67618215,1.0177952,0.7283076,2.0
478,0.65984,0.9163933,0.7289551,2.0
479,0.6565136,0.9332563,0.745847,2.0
480,0.6193448,1.0692108,0.73904276,2.0
481,0.58898926,0.9817825,0.7467592,2.0
482,0.7129162,0.77087945,0.7572583,2.0
483,0.64596385,0.97336626,0.7116228,2.0
484,0.60881585,1.0277735,0.75463647,2.0
485,0.67150956,0.83075696,0.7795937,2.0
486,0.6660988,1.0243855,0.7970832,2.0
487,0.7199803,1.0028634,0.7987814,2.0
488,0.6385456,1.0794954,0.8297558,2.0
489,0.748001,1.1643326,0.83818376,2.0
490,0.80887157,1.2303116,0.8703229,2.0
491,0.84096473,1.277688,0.90596026,2.0
492,0.83425957,1.1532733,0.94016206,2.0
493,0.77529,1.1765262,0.90007967,2.0
494,0.84998816,1.326489,0.9366193,2.0
495,0.8575475,1.1229024,0.9769834,2.0
496,0.8663092,1.4334522,1.0026299,2.0
497,1.0065901,1.3810058,0.9855542,2.0
498,0.9446527,1.6008674,0.9581083,2.0
499,0.9401038,1.3012637,0.98154515,2.0
500,0.8827003,1.2566942,1.0473894,2.0
501,0.89550704,1.304827,1.0746063,2.0
502,0.88449496,1.3745846,1.0740168,2.0
503,0.8614099,1.3459704,1.0534446,2.0
504,0.9564807,1.4223567,1.0834844,2.0
505,1.0012786,1.362316,1.0937103,2.0
506,1.0196623,1.5138528,1.1689191,2.0
507,0.99095565,1.8532073,1.1612667,2.0
508,1.0804539,1.7967461,1.1882534,2.0
509,1.0608807,1.6937716,1.1445054,2.0
510,1.0544212,1.6645137,1.2630244,2.0
511,1.1334355,1.7484701,1.1634686,2.0
512,1.107674,1.5665209,1.1977497,2.0
513,1.0538987,1.6512873,1.215595,2.0
514,1.0914176,1.6988592,1.2206011,2.0
