step,x1_real,x2_real,u_real,x1_ref
516,1.5724906,2.2307918,1.6849599,2.0
517,1.511797,2.379986,1.7361223,2.0
518,1.618261,2.369869,1.7289336,2.0
519,1.5795276,2.5502744,1.696889,2.0
520,1.5422018,2.451148,1.7144378,2.0
521,1.5615462,2.3380814,1.7518418,2.0
522,1.6015193,2.4479263,1.7807319,2.0
523,1.746374,2.3485415,1.8115747,2.0
524,1.6348095,2.4896338,1.8589822,2.0
525,1.6432928,2.6579218,1.8788168,2.0
526,1.6931045,2.5310879,1.9282385,2.0
527,1.7413286,2.5277674,1.9542143,2.0
528,1.8305047,2.627116,1.8432091,2.0
529,1.7538676,2.5196362,1.131918,2.0
530,1.3475748,1.8607328,-0.14686471,0.0
531,0.60747916,0.27776822,-0.09947421,0.0
532,0.13573506,0.116329774,-0.056603596,0.0
533,-0.033466615,0.22257282,-0.018840397,0.0
534,0.041632816,0.15346622,-0.012016168,0.0
535,0.030025894,-0.040153526,-0.02638846,0.0
536,0.031817548,-0.009659264,-0.001233989,0.0
537,-0.012858627,-0.09869638,-0.007667115,0.0
538,0.018284231,-0.058722146,-0.0126520535,0.0
539,-0.06556806,-0.07344854,-0.018684508,0.0
540,-0.065149345,0.01589743,0.0,0.0
